species	cell_hits
Dicaeum minullum_Plain Flowerpecker	40
Dicrurus annectens_Crow-billed Drongo	40
Egretta eulophotes_Chinese Egret	40
Halcyon pileata_Black-capped Kingfisher	40
Helopsaltes certhiola_Pallas's Grasshopper Warbler	40
Hemiprocne longipennis_Gray-rumped Treeswift	40
Hirundapus giganteus_Brown-backed Needletail	40
Irena puella_Asian Fairy-bluebird	40
Macropygia unchall_Barred Cuckoo-Dove	40
Merops viridis_Blue-throated Bee-eater	40
Micropternus brachyurus_Rufous Woodpecker	40
Pachycephala cinerea_Mangrove Whistler	40
Padda oryzivora_Java Sparrow	40
Ploceus philippinus_Baya Weaver	40
Sitta frontalis_Velvet-fronted Nuthatch	40
Stercorarius longicaudus_Long-tailed Jaeger	40
Strix leptogrammica_Brown Wood-Owl	40
Tephrodornis virgatus_Large Woodshrike	40
Zosterops simplex_Swinhoe's White-eye	40
Alauda gulgula_Oriental Skylark	39
Brachypteryx montana_White-browed Shortwing	39
Calidris alpina_Dunlin	39
Ceyx erithaca_Black-backed Dwarf-Kingfisher	39
Copsychus saularis_Oriental Magpie-Robin	39
Corvus enca_Slender-billed Crow	39
Cyornis unicolor_Pale Blue Flycatcher	39
Dicaeum cruentatum_Scarlet-backed Flowerpecker	39
Dicrurus paradiseus_Greater Racket-tailed Drongo	39
Enicurus leschenaulti_White-crowned Forktail	39
Gallirallus philippensis_Buff-banded Rail	39
Larvivora cyane_Siberian Blue Robin	39
Napothera epilepidota_Eyebrowed Wren-Babbler	39
Ninox japonica_Northern Boobook	39
Parus cinereus_Cinereous Tit	39
Ploceus manyar_Streaked Weaver	39
Arachnothera longirostra_Little Spiderhunter	38
Cacomantis sonneratii_Banded Bay Cuckoo	38
Charadrius veredus_Oriental Plover	38
Chloropsis cochinchinensis_Blue-winged Leafbird	38
Copsychus malabaricus_White-rumped Shama	38
Dendrocygna javanica_Lesser Whistling-Duck	38
Dicaeum chrysorrheum_Yellow-vented Flowerpecker	38
Ducula badia_Mountain Imperial-Pigeon	38
Erpornis zantholeuca_White-bellied Erpornis	38
Eumyias thalassinus_Verditer Flycatcher	38
Fregata andrewsi_Christmas Island Frigatebird	38
Lanius tigrinus_Tiger Shrike	38
Otus spilocephalus_Mountain Scops-Owl	38
Pericrocotus solaris_Gray-chinned Minivet	38
Phodilus badius_Oriental Bay-Owl	38
Phylloscopus coronatus_Eastern Crowned Warbler	38
Phylloscopus inornatus_Yellow-browed Warbler	38
Phylloscopus trivirgatus_Mountain Leaf Warbler	38
Psittacula alexandri_Red-breasted Parakeet	38
Anthracoceros albirostris_Oriental Pied-Hornbill	37
Ardeola bacchus_Chinese Pond-Heron	37
Chalcoparia singalensis_Ruby-cheeked Sunbird	37
Dicrurus aeneus_Bronzed Drongo	37
Dinopium javanense_Common Flameback	37
Lonchura striata_White-rumped Munia	37
Mixornis gularis_Pin-striped Tit-Babbler	37
Pteruthius aeralatus_Blyth's Shrike-Babbler	37
Treron sphenurus_Wedge-tailed Green-Pigeon	37
Chrysocolaptes guttacristatus_Greater Flameback	36
Cissa chinensis_Common Green-Magpie	36
Esacus magnirostris_Beach Thick-knee	36
Hemipus picatus_Bar-winged Flycatcher-shrike	36
Lacedo pulchella_Banded Kingfisher	36
Lalage nigra_Pied Triller	36
Myophonus caeruleus_Blue Whistling-Thrush	36
Orthotomus atrogularis_Dark-necked Tailorbird	36
Phylloscopus examinandus_Kamchatka Leaf Warbler	36
Picumnus innominatus_Speckled Piculet	36
Psarisomus dalhousiae_Long-tailed Broadbill	36
Rhipidura albicollis_White-throated Fantail	36
Rhyticeros undulatus_Wreathed Hornbill	36
Stachyris nigriceps_Gray-throated Babbler	36
Acrocephalus bistrigiceps_Black-browed Reed Warbler	35
Aviceda leuphotes_Black Baza	35
Coracina striata_Bar-bellied Cuckooshrike	35
Geokichla citrina_Orange-headed Thrush	35
Geokichla sibirica_Siberian Thrush	35
Harpactes oreskios_Orange-breasted Trogon	35
Ketupa ketupu_Buffy Fish-Owl	35
Kurochkinegramma hypogrammicum_Purple-naped Spiderhunter	35
Leptocoma brasiliana_Van Hasselt's Sunbird	35
Macheiramphus alcinus_Bat Hawk	35
Macropygia ruficeps_Little Cuckoo-Dove	35
Malacocincla abbotti_Abbott's Babbler	35
Terpsiphone incei_Amur Paradise-Flycatcher	35
Accipiter badius_Shikra	34
Acridotheres javanicus_Javan Myna	34
Calidris temminckii_Temminck's Stint	34
Caprimulgus jotaka_Gray Nightjar	34
Dicrurus remifer_Lesser Racket-tailed Drongo	34
Ficedula narcissina_Narcissus Flycatcher	34
Ficedula zanthopygia_Yellow-rumped Flycatcher	34
Halcyon smyrnensis_White-throated Kingfisher	34
Picus chlorolophus_Lesser Yellownape	34
Prinia inornata_Plain Prinia	34
Psilopogon duvaucelii_Blue-eared Barbet	34
Rhipidura javanica_Malaysian Pied-Fantail	34
Aerodramus fuciphagus_White-nest Swiftlet	33
Agropsar sturninus_Daurian Starling	33
Cyanoderma chrysaeum_Golden Babbler	33
Eurylaimus javanicus_Banded Broadbill	33
Harpactes erythrocephalus_Red-headed Trogon	33
Hierococcyx fugax_Malaysian Hawk-Cuckoo	33
Leiothrix argentauris_Silver-eared Mesia	33
Leptocoma calcostetha_Copper-throated Sunbird	33
Orthotomus ruficeps_Ashy Tailorbird	33
Phylloscopus castaniceps_Chestnut-crowned Warbler	33
Picus canus_Gray-headed Woodpecker	33
Pitta moluccensis_Blue-winged Pitta	33
Prinia superciliaris_Hill Prinia	33
Serilophus lunatus_Silver-breasted Broadbill	33
Agropsar philippensis_Chestnut-cheeked Starling	32
Chrysophlegma flavinucha_Greater Yellownape	32
Corvus splendens_House Crow	32
Corydon sumatranus_Dusky Broadbill	32
Cyornis olivaceus_Fulvous-chested Jungle-Flycatcher	32
Malacopteron cinereum_Scaly-crowned Babbler	32
Mulleripicus pulverulentus_Great Slaty Woodpecker	32
Onychoprion aleuticus_Aleutian Tern	32
Phaenicophaeus tristis_Green-billed Malkoha	32
Threskiornis melanocephalus_Black-headed Ibis	32
Todiramphus sanctus_Sacred Kingfisher	32
Cyanoderma rufifrons_Rufous-fronted Babbler	31
Cymbirhynchus macrorhynchos_Black-and-red Broadbill	31
Cyornis concretus_White-tailed Flycatcher	31
Helopsaltes ochotensis_Middendorff's Grasshopper Warbler	31
Heterophasia picaoides_Long-tailed Sibia	31
Hydrobates monorhis_Swinhoe's Storm-Petrel	31
Microhierax fringillarius_Black-thighed Falconet	31
Niltava grandis_Large Niltava	31
Oriolus xanthonotus_Dark-throated Oriole	31
Passer domesticus_House Sparrow	31
Zoothera aurea_White's Thrush	31
Acridotheres cristatellus_Crested Myna	30
Aerodramus maximus_Black-nest Swiftlet	30
Anas superciliosa_Pacific Black Duck	30
Arachnothera chrysogenys_Yellow-eared Spiderhunter	30
Bubo sumatranus_Barred Eagle-Owl	30
Bulweria bulwerii_Bulwer's Petrel	30
Chloropsis sonnerati_Greater Green Leafbird	30
Ficedula hodgsoni_Pygmy Flycatcher	30
Hemicircus concretus_Gray-and-buff Woodpecker	30
Merops leschenaulti_Chestnut-headed Bee-eater	30
Metopidius indicus_Bronze-winged Jacana	30
Orthotomus sericeus_Rufous-tailed Tailorbird	30
Pellorneum capistratum_Black-capped Babbler	30
Philentoma velata_Maroon-breasted Philentoma	30
Picus puniceus_Crimson-winged Woodpecker	30
Picus vittatus_Laced Woodpecker	30
Platylophus galericulatus_Crested Shrikejay	30
Ptilinopus melanospilus_Black-naped Fruit-Dove	30
Saxicola stejnegeri_Amur Stonechat	30
Sturnia sinensis_White-shouldered Starling	30
Anthipes solitaris_Rufous-browed Flycatcher	29
Buceros bicornis_Great Hornbill	29
Chrysophlegma mentale_Checker-throated Woodpecker	29
Chrysophlegma miniaceum_Banded Woodpecker	29
Columba vitiensis_Metallic Pigeon	29
Hierococcyx vagans_Moustached Hawk-Cuckoo	29
Lalage fimbriata_Lesser Cuckooshrike	29
Microcarbo niger_Little Cormorant	29
Otus lempiji_Sunda Scops-Owl	29
Pycnonotus plumosus_Olive-winged Bulbul	29
Rhaphidura leucopygialis_Silver-rumped Needletail	29
Upupa epops_Eurasian Hoopoe	29
Alophoixus phaeocephalus_Yellow-bellied Bulbul	28
Brachypodius eutilotus_Puff-backed Bulbul	28
Buceros vigil_Helmeted Hornbill	28
Dinopium rafflesii_Olive-backed Woodpecker	28
Harpactes duvaucelii_Scarlet-rumped Trogon	28
Hemixos cinereus_Cinereous Bulbul	28
Lonchura maja_White-headed Munia	28
Malacopteron magnum_Rufous-crowned Babbler	28
Meiglyptes tristis_Buff-rumped Woodpecker	28
Meiglyptes tukki_Buff-necked Woodpecker	28
Mycteria leucocephala_Painted Stork	28
Orthotomus sutorius_Common Tailorbird	28
Pellorneum bicolor_Ferruginous Babbler	28
Pellorneum malaccense_Short-tailed Babbler	28
Pellorneum rostratum_White-chested Babbler	28
Philentoma pyrhoptera_Rufous-winged Philentoma	28
Platysmurus leucopterus_Black Magpie	28
Porphyrio poliocephalus_Gray-headed Swamphen	28
Psilopogon rafflesii_Red-crowned Barbet	28
Psittinus cyanurus_Blue-rumped Parrot	28
