species	cell_hits
Tyto alba_Barn Owl	42
Upupa epops_Eurasian Hoopoe	42
Vanellus spinosus_Spur-winged Lapwing	42
Xenus cinereus_Terek Sandpiper	42
Alaemon alaudipes_Greater Hoopoe-Lark	41
Ammomanes cinctura_Bar-tailed Lark	41
Ammomanes deserti_Desert Lark	41
Aquila heliaca_Imperial Eagle	41
Ceryle rudis_Pied Kingfisher	41
Corvus ruficollis_Brown-necked Raven	41
Hippolais languida_Upcher's Warbler	41
Irania gutturalis_White-throated Robin	41
Lanius phoenicuroides_Red-tailed Shrike	41
Limosa lapponica_Bar-tailed Godwit	41
Phalaropus lobatus_Red-necked Phalarope	41
Podiceps nigricollis_Eared Grebe	41
Ptyonoprogne fuligula_Rock Martin	41
Alcedo atthis_Common Kingfisher	40
Anthus similis_Long-billed Pipit	40
Apus affinis_Little Swift	40
Charadrius mongolus_Lesser Sand-Plover	40
Chroicocephalus genei_Slender-billed Gull	40
Corvus splendens_House Crow	40
Dromas ardeola_Crab-Plover	40
Egretta gularis_Western Reef-Heron	40
Elanus caeruleus_Black-winged Kite	40
Emberiza striolata_Striolated Bunting	40
Lanius isabellinus_Isabelline Shrike	40
Luscinia luscinia_Thrush Nightingale	40
Merops orientalis_Green Bee-eater	40
Numenius phaeopus_Whimbrel	40
Onychoprion anaethetus_Bridled Tern	40
Pterocles exustus_Chestnut-bellied Sandgrouse	40
Sterna hirundo_Common Tern	40
Sterna repressa_White-cheeked Tern	40
Sternula albifrons_Little Tern	40
Apus pallidus_Pallid Swift	39
Butorides striata_Striated Heron	39
Calidris alpina_Dunlin	39
Cisticola juncidis_Zitting Cisticola	39
Eremopterix nigriceps_Black-crowned Sparrow-Lark	39
Larus cachinnans_Caspian Gull	39
Phylloscopus sibilatrix_Wood Warbler	39
Thalasseus bengalensis_Lesser Crested Tern	39
Thalasseus sandvicensis_Sandwich Tern	39
Turdus philomelos_Song Thrush	39
Zapornia parva_Little Crake	39
Zapornia pusilla_Baillon's Crake	39
Alauda arvensis_Eurasian Skylark	38
Alectoris chukar_Chukar	38
Anas platyrhynchos_Mallard	38
Anthus pratensis_Meadow Pipit	38
Aquila chrysaetos_Golden Eagle	38
Buteo buteo_Common Buzzard	38
Calidris falcinellus_Broad-billed Sandpiper	38
Charadrius morinellus_Eurasian Dotterel	38
Circus cyaneus_Hen Harrier	38
Falco columbarius_Merlin	38
Pterocles senegallus_Spotted Sandgrouse	38
Rallus aquaticus_Water Rail	38
Saxicola rubicola_European Stonechat	38
Sturnus vulgaris_European Starling	38
Tadorna tadorna_Common Shelduck	38
Vanellus vanellus_Northern Lapwing	38
Gallinago media_Great Snipe	37
Hippolais icterina_Icterine Warbler	37
Pastor roseus_Rosy Starling	37
Podiceps cristatus_Great Crested Grebe	37
Scotocerca inquieta_Scrub Warbler	37
Vanellus leucurus_White-tailed Lapwing	37
Anser albifrons_Greater White-fronted Goose	36
Halcyon smyrnensis_White-throated Kingfisher	36
Locustella fluviatilis_River Warbler	36
Motacilla citreola_Citrine Wagtail	36
Psittacula eupatria_Alexandrine Parakeet	36
Stercorarius parasiticus_Parasitic Jaeger	36
Thalasseus bergii_Great Crested Tern	36
Accipiter badius_Shikra	35
Anthus richardi_Richard's Pipit	35
Anthus spinoletta_Water Pipit	35
Emberiza calandra_Corn Bunting	35
