species	cell_hits
Acanthorhynchus tenuirostris_Eastern Spinebill	39
Aprosmictus erythropterus_Red-winged Parrot	39
Larus dominicanus_Kelp Gull	39
Psophodes occidentalis_Chiming Wedgebill	39
Puffinus bailloni_Tropical Shearwater	39
Stercorarius longicaudus_Long-tailed Jaeger	39
Acanthiza pusilla_Brown Thornbill	38
Malurus cyaneus_Superb Fairywren	38
Phylidonyris novaehollandiae_New Holland Honeyeater	38
Rhipidura rufiventris_Northern Fantail	38
Alcedo atthis_Common Kingfisher	37
Coracina lineata_Barred Cuckooshrike	37
Gerygone levigaster_Mangrove Gerygone	37
Pachycephala pectoralis_Golden Whistler	37
Ptilinopus regina_Rose-crowned Fruit-Dove	37
Symposiachrus trivirgatus_Spectacled Monarch	37
Cacatua tenuirostris_Long-billed Corella	36
Caligavis chrysops_Yellow-faced Honeyeater	36
Cormobates leucophaea_White-throated Treecreeper	36
Estrilda astrild_Common Waxbill	36
Gliciphila melanops_Tawny-crowned Honeyeater	36
Limnodromus semipalmatus_Asian Dowitcher	36
Melithreptus albogularis_White-throated Honeyeater	36
Myiagra ruficollis_Broad-billed Flycatcher	36
Radjah radjah_Radjah Shelduck	36
Callipepla californica_California Quail	35
Ptilinopus superbus_Superb Fruit-Dove	35
Ptilotula ornata_Yellow-plumed Honeyeater	35
Rhipidura dryas_Arafura Fantail	35
Accipiter novaehollandiae_Gray Goshawk	34
Eclectus roratus_Eclectus Parrot	34
Lonchura atricapilla_Chestnut Munia	34
Lonchura punctulata_Scaly-breasted Munia	34
Microeca flavigaster_Lemon-bellied Flycatcher	34
Myiagra alecto_Shining Flycatcher	34
Nettapus coromandelianus_Cotton Pygmy-Goose	34
Ninox novaeseelandiae_Morepork	34
Passer montanus_Eurasian Tree Sparrow	34
Platycercus elegans_Crimson Rosella	34
Acanthiza nana_Yellow Thornbill	33
Drymodes brunneopygia_Southern Scrub-Robin	33
Malurus melanocephalus_Red-backed Fairywren	33
Myzomela erythrocephala_Red-headed Myzomela	33
Phylidonyris niger_White-cheeked Honeyeater	33
Anthochaera chrysoptera_Little Wattlebird	32
Aplonis metallica_Metallic Starling	32
Corcorax melanorhamphos_White-winged Chough	32
Glossopsitta concinna_Musk Lorikeet	32
Hylacola cauta_Shy Heathwren	32
Macropygia mackinlayi_Mackinlay's Cuckoo-Dove	32
Monarcha melanopsis_Black-faced Monarch	32
Myzomela obscura_Dusky Myzomela	32
Pachycephala fuliginosa_Western Whistler	32
Calidris pugnax_Ruff	31
Colluricincla rufogaster_Rufous Shrikethrush	31
Gerygone magnirostris_Large-billed Gerygone	31
Grantiella picta_Painted Honeyeater	31
Myiagra nana_Paperbark Flycatcher	31
Pterodroma nigripennis_Black-winged Petrel	31
Zoothera lunulata_Bassian Thrush	31
Cracticus quoyi_Black Butcherbird	30
Melithreptus lunatus_White-naped Honeyeater	30
Pachycephala simplex_Gray Whistler	30
Philemon buceroides_Helmeted Friarbird	30
Stizoptera bichenovii_Double-barred Finch	30
Tachybaptus ruficollis_Little Grebe	30
Ducula spilorrhoa_Torresian Imperial-Pigeon	29
Motacilla cinerea_Gray Wagtail	29
Neochmia phaeton_Crimson Finch	29
Oriolus flavocinctus_Green Oriole	29
Parvipsitta pusilla_Little Lorikeet	29
Polytelis anthopeplus_Regent Parrot	29
Strepera graculina_Pied Currawong	29
Streptopelia senegalensis_Laughing Dove	29
Acanthiza reguloides_Buff-rumped Thornbill	28
Ardenna bulleri_Buller's Shearwater	28
Elanus caeruleus_Black-winged Kite	28
