species	cell_hits
Phylloscopus proregulus_Pallas's Leaf Warbler	16
Curruca iberiae_Western Subalpine Warbler	15
Streptopelia senegalensis_Laughing Dove	15
Emberiza aureola_Yellow-breasted Bunting	14
Ficedula semitorquata_Semicollared Flycatcher	14
Hippolais olivetorum_Olive-tree Warbler	14
Larus delawarensis_Ring-billed Gull	14
Phylloscopus ibericus_Iberian Chiffchaff	14
Anser indicus_Bar-headed Goose	13
Curruca crassirostris_Eastern Orphean Warbler	13
Curruca hortensis_Western Orphean Warbler	13
Mareca americana_American Wigeon	13
Sitta neumayer_Western Rock Nuthatch	13
Alaudala rufescens_Mediterranean Short-toed Lark	12
Apus affinis_Little Swift	12
Carpodacus rubicilla_Great Rosefinch	12
Emberiza bruniceps_Red-headed Bunting	12
Galerida theklae_Thekla's Lark	12
Iduna rama_Sykes's Warbler	12
Oenanthe deserti_Desert Wheatear	12
Porphyrio porphyrio_Western Swamphen	12
Pterocles alchata_Pin-tailed Sandgrouse	12
Tetraogallus caucasicus_Caucasian Snowcock	12
Vanellus spinosus_Spur-winged Lapwing	12
Anser caerulescens_Snow Goose	11
Anthus gustavi_Pechora Pipit	11
Bucanetes githagineus_Trumpeter Finch	11
Bucephala islandica_Barrow's Goldeneye	11
Myiopsitta monachus_Monk Parakeet	11
Picus sharpei_Iberian Green Woodpecker	11
Serinus canaria_Island Canary	11
Spatula discors_Blue-winged Teal	11
Calliope calliope_Siberian Rubythroat	10
Charadrius leschenaultii_Greater Sand-Plover	10
Serinus pusillus_Fire-fronted Serin	10
Acridotheres tristis_Common Myna	9
Anthus rubescens_American Pipit	9
Emberiza caesia_Cretzschmar's Bunting	9
Irania gutturalis_White-throated Robin	9
Lanius nubicus_Masked Shrike	9
Leiothrix lutea_Red-billed Leiothrix	9
Passer italiae_Italian Sparrow	9
Anthus hodgsoni_Olive-backed Pipit	8
Calidris bairdii_Baird's Sandpiper	8
Ceryle rudis_Pied Kingfisher	8
Francolinus francolinus_Black Francolin	8
Hippolais languida_Upcher's Warbler	8
Lanius meridionalis_Iberian Gray Shrike	8
Oenanthe hispanica_Western Black-eared Wheatear	8
Podilymbus podiceps_Pied-billed Grebe	8
Porphyrio poliocephalus_Gray-headed Swamphen	8
Psittacula eupatria_Alexandrine Parakeet	8
Alectoris graeca_Rock Partridge	7
Halcyon smyrnensis_White-throated Kingfisher	7
Phylloscopus humei_Hume's Warbler	7
Rhodospiza obsoleta_Desert Finch	7
Rhodostethia rosea_Ross's Gull	7
Scotocerca inquieta_Scrub Warbler	7
Alaemon alaudipes_Greater Hoopoe-Lark	6
Alectoris barbara_Barbary Partridge	6
Ammomanes cinctura_Bar-tailed Lark	6
Ammomanes deserti_Desert Lark	6
Caprimulgus ruficollis_Red-necked Nightjar	6
Carduelis citrinella_Citril Finch	6
Carpospiza brachydactyla_Pale Rockfinch	6
Corvus ruficollis_Brown-necked Raven	6
Cygnus atratus_Black Swan	6
Emberiza cineracea_Cinereous Bunting	6
Gymnoris xanthocollis_Yellow-throated Sparrow	6
Nyctanassa violacea_Yellow-crowned Night-Heron	6
Oenanthe leucura_Black Wheatear	6
Passer moabiticus_Dead Sea Sparrow	6
Prinia lepida_Delicate Prinia	6
Prunella montanella_Siberian Accentor	6
Prunella ocularis_Radde's Accentor	6
Ptyonoprogne fuligula_Rock Martin	6
Sitta tephronota_Eastern Rock Nuthatch	6
Anthus berthelotii_Berthelot's Pipit	5
Apus unicolor_Plain Swift	5
Bulweria bulwerii_Bulwer's Petrel	5
Charadrius mongolus_Lesser Sand-Plover	5
Chersophilus duponti_Dupont's Lark	5
Cyanopica cooki_Iberian Magpie	5
Emberiza leucocephalos_Pine Bunting	5
Euodice malabarica_Indian Silverbill	5
Hydrobates castro_Band-rumped Storm-Petrel	5
Iduna opaca_Western Olivaceous Warbler	5
Loxia scotica_Scottish Crossbill	5
Oenanthe leucopyga_White-crowned Wheatear	5
Phoenicurus moussieri_Moussier's Redstart	5
Pterocles senegallus_Spotted Sandgrouse	5
Pycnonotus xanthopygos_White-spectacled Bulbul	5
Regulus madeirensis_Madeira Firecrest	5
Tchagra senegalus_Black-crowned Tchagra	5
Thalasseus bengalensis_Lesser Crested Tern	5
Vanellus leucurus_White-tailed Lapwing	5
Acrocephalus stentoreus_Clamorous Reed Warbler	4
Cyanistes teneriffae_African Blue Tit	4
Emberiza buchanani_Gray-necked Bunting	4
Emberiza sahari_House Bunting	4
Lanius isabellinus_Isabelline Shrike	4
Lanius phoenicuroides_Red-tailed Shrike	4
Melanitta perspicillata_Surf Scoter	4
Numida meleagris_Helmeted Guineafowl	4
Oena capensis_Namaqua Dove	4
Picus vaillantii_Levaillant's Woodpecker	4
Pterocles exustus_Chestnut-bellied Sandgrouse	4
Pycnonotus barbatus_Common Bulbul	4
Accipiter badius_Shikra	3
Acrocephalus baeticatus_African Reed Warbler	3
Aix sponsa_Wood Duck	3
Apus caffer_White-rumped Swift	3
Aquila adalberti_Spanish Eagle	3
Carduelis corsicana_Corsican Finch	3
Passer simplex_Desert Sparrow	3
Pernis ptilorhynchus_Oriental Honey-buzzard	3
Ploceus cucullatus_Village Weaver	3
Pluvialis fulva_Pacific Golden-Plover	3
Riparia paludicola_Plain Martin	3
Syrrhaptes paradoxus_Pallas's Sandgrouse	3
Acrocephalus griseldis_Basra Reed Warbler	2
Alauda gulgula_Oriental Skylark	2
Anthus similis_Long-billed Pipit	2
Clamator jacobinus_Pied Cuckoo	2
Colinus virginianus_Northern Bobwhite	2
Coracias benghalensis_Indian Roller	2
Corvus rhipidurus_Fan-tailed Raven	2
Cuculus optatus_Oriental Cuckoo	2
Emberiza striolata_Striolated Bunting	2
Euodice cantans_African Silverbill	2
Ketupa zeylonensis_Brown Fish-Owl	2
Lagonosticta senegala_Red-billed Firefinch	2
Larus brachyrhynchus_Short-billed Gull	2
Limnodromus scolopaceus_Long-billed Dowitcher	2
Oenanthe melanura_Blackstart	2
Pycnonotus cafer_Red-vented Bulbul	2
Pycnonotus leucotis_White-eared Bulbul	2
Remiz coronatus_White-crowned Penduline-Tit	2
Sitta whiteheadi_Corsican Nuthatch	2
Strix hadorami_Desert Owl	2
Turdus atrogularis_Black-throated Thrush	2
Alaudala raytal_Sand Lark	1
Ardea intermedia_Intermediate Egret	1
Ardeola grayii_Indian Pond-Heron	1
Athene brama_Spotted Owlet	1
Butorides striata_Striated Heron	1
Cinnyris asiaticus_Purple Sunbird	1
Cinnyris osea_Palestine Sunbird	1
Corvus splendens_House Crow	1
