species	cell_hits
Calidris minutilla_Least Sandpiper	72
Chaetura cinereiventris_Gray-rumped Swift	72
Colaptes campestris_Campo Flicker	72
Dromococcyx pavoninus_Pavonine Cuckoo	72
Suiriri suiriri_Suiriri Flycatcher	72
Xenops minutus_Plain Xenops	72
Cacicus haemorrhous_Red-rumped Cacique	71
Capsiempis flaveola_Yellow Tyrannulet	71
Claravis pretiosa_Blue Ground Dove	71
Columbina minuta_Plain-breasted Ground Dove	71
Cyanerpes cyaneus_Red-legged Honeycreeper	71
Guira guira_Guira Cuckoo	71
Manacus manacus_White-bearded Manakin	71
Pachyramphus viridis_Green-backed Becard	71
Phimosus infuscatus_Bare-faced Ibis	71
Sporophila angolensis_Chestnut-bellied Seed-Finch	71
Sporophila nigricollis_Yellow-bellied Seedeater	71
Buteo albonotatus_Zone-tailed Hawk	70
Elaenia spectabilis_Large Elaenia	70
Euscarthmus meloryphus_Rufous-crowned Pygmy-Tyrant	70
Fregata magnificens_Magnificent Frigatebird	70
Gampsonyx swainsonii_Pearl Kite	70
Glaucis hirsutus_Rufous-breasted Hermit	70
Myrmotherula axillaris_White-flanked Antwren	70
Pachyramphus castaneus_Chestnut-crowned Becard	70
Platyrinchus mystaceus_White-throated Spadebill	70
Ramphocaenus melanurus_Long-billed Gnatwren	70
Schistochlamys melanopis_Black-faced Tanager	70
Sporophila lineola_Lined Seedeater	70
Thamnophilus doliatus_Barred Antshrike	70
Anas georgica_Yellow-billed Pintail	69
Campephilus melanoleucos_Crimson-crested Woodpecker	69
Chrysuronia versicolor_Versicolored Emerald	69
Columbina squammata_Scaled Dove	69
Crypturellus soui_Little Tinamou	69
Elaenia chiriquensis_Lesser Elaenia	69
Fluvicola albiventer_Black-backed Water-Tyrant	69
Jabiru mycteria_Jabiru	69
Patagioenas speciosa_Scaled Pigeon	69
Ramphastos toco_Toco Toucan	69
Saltator maximus_Buff-throated Saltator	69
Tachyphonus rufus_White-lined Tanager	69
Tolmomyias flaviventris_Yellow-breasted Flycatcher	69
Amazona amazonica_Orange-winged Parrot	68
Anas flavirostris_Yellow-billed Teal	68
Antrostomus rufus_Rufous Nightjar	68
Chlorestes cyanus_White-chinned Sapphire	68
Colaptes melanochloros_Green-barred Woodpecker	68
Contopus cinereus_Tropical Pewee	68
Laterallus exilis_Gray-breasted Crake	68
Myiozetetes cayanensis_Rusty-margined Flycatcher	68
Sterna hirundinacea_South American Tern	68
Amazona farinosa_Mealy Parrot	67
Cacicus cela_Yellow-rumped Cacique	67
Campylorhamphus trochilirostris_Red-billed Scythebill	67
Chaetura meridionalis_Sick's Swift	67
Euphonia violacea_Violaceous Euphonia	67
Harpagus diodon_Rufous-thighed Kite	67
Nengetus cinereus_Gray Monjita	67
Pitangus lictor_Lesser Kiskadee	67
Pulsatrix perspicillata_Spectacled Owl	67
Rhytipterna simplex_Grayish Mourner	67
Sublegatus modestus_Southern Scrub-Flycatcher	67
Cacicus solitarius_Solitary Black Cacique	66
Chrysomus ruficapillus_Chestnut-capped Blackbird	66
Colonia colonus_Long-tailed Tyrant	66
Coryphospingus cucullatus_Red-crested Finch	66
Estrilda astrild_Common Waxbill	66
Heliothryx auritus_Black-eared Fairy	66
Mionectes oleagineus_Ochre-bellied Flycatcher	66
Myiarchus tuberculifer_Dusky-capped Flycatcher	66
Patagioenas picazuro_Picazuro Pigeon	66
Phaethornis ruber_Reddish Hermit	66
Piprites chloris_Wing-barred Piprites	66
Thlypopsis sordida_Orange-headed Tanager	66
Asio stygius_Stygian Owl	65
Dendroplex picus_Straight-billed Woodcreeper	65
Dryobates passerinus_Little Woodpecker	65
Galbula ruficauda_Rufous-tailed Jacamar	65
Loriotus cristatus_Flame-crested Tanager	65
Myiobius atricaudus_Black-tailed Flycatcher	65
Pachyramphus validus_Crested Becard	65
Ramphocelus carbo_Silver-beaked Tanager	65
Spizaetus ornatus_Ornate Hawk-Eagle	65
Sporophila caerulescens_Double-collared Seedeater	65
Synallaxis frontalis_Sooty-fronted Spinetail	65
Thalassarche melanophris_Black-browed Albatross	65
Thraupis sayaca_Sayaca Tanager	65
Trogon viridis_Green-backed Trogon	65
Accipiter superciliosus_Tiny Hawk	64
Chlorostilbon lucidus_Glittering-bellied Emerald	64
Chordeiles minor_Common Nighthawk	64
Crypturellus parvirostris_Small-billed Tinamou	64
Formicarius colma_Rufous-capped Antthrush	64
Leistes superciliaris_White-browed Meadowlark	64
Melanerpes candidus_White Woodpecker	64
Pachyramphus marginatus_Black-capped Becard	64
Porphyriops melanops_Spot-flanked Gallinule	64
Calidris subruficollis_Buff-breasted Sandpiper	63
Ciccaba huhula_Black-banded Owl	63
Crypturellus tataupa_Tataupa Tinamou	63
Habia rubica_Red-crowned Ant-Tanager	63
Harpagus bidentatus_Double-toothed Kite	63
Nyctanassa violacea_Yellow-crowned Night-Heron	63
Pionus menstruus_Blue-headed Parrot	63
Rhynchotus rufescens_Red-winged Tinamou	63
Stilpnia cayana_Burnished-buff Tanager	63
Anthus correndera_Correndera Pipit	62
Anurolimnas viridis_Russet-crowned Crake	62
Calidris pusilla_Semipalmated Sandpiper	62
Cantorchilus leucotis_Buff-breasted Wren	62
Eucometis penicillata_Gray-headed Tanager	62
Eupetomena macroura_Swallow-tailed Hummingbird	62
Hemitriccus margaritaceiventer_Pearly-vented Tody-Tyrant	62
Myiobius barbatus_Whiskered Flycatcher	62
Pardirallus maculatus_Spotted Rail	62
Piculus flavigula_Yellow-throated Woodpecker	62
Serpophaga subcristata_White-crested Tyrannulet	62
Thalurania furcata_Fork-tailed Woodnymph	62
Turdus rufiventris_Rufous-bellied Thrush	62
Ara ararauna_Blue-and-yellow Macaw	61
Attila spadiceus_Bright-rumped Attila	61
Chrysolampis mosquitus_Ruby-topaz Hummingbird	61
Cyanoloxia brissonii_Ultramarine Grosbeak	61
Formicivora grisea_White-fringed Antwren	61
Furnarius rufus_Rufous Hornero	61
Myiopagis gaimardii_Forest Elaenia	61
Nyctibius grandis_Great Potoo	61
Picumnus cirratus_White-barred Piculet	61
Pipraeidea melanonota_Fawn-breasted Tanager	61
Polytmus guainumbi_White-tailed Goldenthroat	61
Buteo swainsoni_Swainson's Hawk	60
Cissopis leverianus_Magpie Tanager	60
Cochlearius cochlearius_Boat-billed Heron	60
Icterus pyrrhopterus_Variable Oriole	60
Milvago chimango_Chimango Caracara	60
Phleocryptes melanops_Wren-like Rushbird	60
Phoenicopterus chilensis_Chilean Flamingo	60
Piculus chrysochloros_Golden-green Woodpecker	60
Rhea americana_Greater Rhea	60
Spatula platalea_Red Shoveler	60
Tachornis squamata_Fork-tailed Palm-Swift	60
Tyrannus albogularis_White-throated Kingbird	60
Cariama cristata_Red-legged Seriema	59
Chelidoptera tenebrosa_Swallow-winged Puffbird	59
Conirostrum bicolor_Bicolored Conebill	59
Elaenia cristata_Plain-crested Elaenia	59
Furnarius leucopus_Pale-legged Hornero	59
