species	cell_hits
Empidonax flaviventris_Yellow-bellied Flycatcher	109
Aix sponsa_Wood Duck	108
Pica hudsonia_Black-billed Magpie	108
Setophaga townsendi_Townsend's Warbler	108
Spizella pallida_Clay-colored Sparrow	107
Tringa semipalmata_Willet	107
Tyto alba_Barn Owl	106
Empidonax hammondii_Hammond's Flycatcher	105
Bartramia longicauda_Upland Sandpiper	104
Butorides virescens_Green Heron	104
Egretta thula_Snowy Egret	103
Euphagus cyanocephalus_Brewer's Blackbird	103
Phasianus colchicus_Ring-necked Pheasant	102
Dumetella carolinensis_Gray Catbird	100
Meleagris gallopavo_Wild Turkey	100
Setophaga tigrina_Cape May Warbler	100
Arenaria melanocephala_Black Turnstone	99
Icterus galbula_Baltimore Oriole	99
Alca torda_Razorbill	97
Myadestes townsendi_Townsend's Solitaire	97
Pooecetes gramineus_Vesper Sparrow	97
Sayornis phoebe_Eastern Phoebe	97
Sterna forsteri_Forster's Tern	97
Fratercula arctica_Atlantic Puffin	96
Leiothlypis ruficapilla_Nashville Warbler	96
Picoides arcticus_Black-backed Woodpecker	96
Archilochus colubris_Ruby-throated Hummingbird	95
Calidris virgata_Surfbird	95
Pluvialis fulva_Pacific Golden-Plover	95
Geothlypis philadelphia_Mourning Warbler	94
Phalaropus tricolor_Wilson's Phalarope	94
Ardenna tenuirostris_Short-tailed Shearwater	92
Progne subis_Purple Martin	92
Setophaga virens_Black-throated Green Warbler	92
Cardellina canadensis_Canada Warbler	91
Strix nebulosa_Great Gray Owl	90
Charadrius hiaticula_Common Ringed Plover	89
Cyanocitta cristata_Blue Jay	89
Leucophaeus pipixcan_Franklin's Gull	89
Sitta carolinensis_White-breasted Nuthatch	89
Troglodytes hiemalis_Winter Wren	89
Hydrobates leucorhous_Leach's Storm-Petrel	88
Passerina cyanea_Indigo Bunting	88
Pelecanus occidentalis_Brown Pelican	86
Setophaga castanea_Bay-breasted Warbler	86
Vireo philadelphicus_Philadelphia Vireo	86
Recurvirostra americana_American Avocet	85
Aechmophorus occidentalis_Western Grebe	84
Limosa lapponica_Bar-tailed Godwit	84
Setophaga americana_Northern Parula	83
Sialia currucoides_Mountain Bluebird	83
Passerina caerulea_Blue Grosbeak	82
Podiceps nigricollis_Eared Grebe	82
Polioptila caerulea_Blue-gray Gnatcatcher	82
Tympanuchus phasianellus_Sharp-tailed Grouse	81
Aegolius acadicus_Northern Saw-whet Owl	80
Selasphorus rufus_Rufous Hummingbird	80
Strix varia_Barred Owl	79
Haematopus bachmani_Black Oystercatcher	78
Icteria virens_Yellow-breasted Chat	78
Sternula antillarum_Least Tern	78
Catharus fuscescens_Veery	77
Empidonax traillii_Willow Flycatcher	75
Coccyzus americanus_Yellow-billed Cuckoo	74
Phoebastria nigripes_Black-footed Albatross	74
Setophaga fusca_Blackburnian Warbler	74
Sialia sialis_Eastern Bluebird	74
Geothlypis tolmiei_MacGillivray's Warbler	73
Motacilla tschutschensis_Eastern Yellow Wagtail	73
Xanthocephalus xanthocephalus_Yellow-headed Blackbird	73
Contopus virens_Eastern Wood-Pewee	72
Cyanocitta stelleri_Steller's Jay	72
Setophaga pensylvanica_Chestnut-sided Warbler	72
Cepphus columba_Pigeon Guillemot	71
Nyctanassa violacea_Yellow-crowned Night-Heron	71
Spatula cyanoptera_Cinnamon Teal	71
Troglodytes pacificus_Pacific Wren	71
Tyrannus verticalis_Western Kingbird	71
Ammospiza leconteii_LeConte's Sparrow	70
Ammospiza nelsoni_Nelson's Sparrow	70
Buteo lineatus_Red-shouldered Hawk	69
Chaetura vauxi_Vaux's Swift	69
Lanius ludovicianus_Loggerhead Shrike	69
Phoebastria immutabilis_Laysan Albatross	69
Pipilo maculatus_Spotted Towhee	69
Dolichonyx oryzivorus_Bobolink	68
Egretta caerulea_Little Blue Heron	68
Chondestes grammacus_Lark Sparrow	67
Ixobrychus exilis_Least Bittern	67
Leucophaeus atricilla_Laughing Gull	67
Thalasseus maximus_Royal Tern	67
Zenaida asiatica_White-winged Dove	67
Lonchura punctulata_Scaly-breasted Munia	66
