species	cell_hits
Chloroceryle amazona_Amazon Kingfisher	1
Chloroceryle americana_Green Kingfisher	1
Chloroceryle inda_Green-and-rufous Kingfisher	1
Chlorophanes spiza_Green Honeycreeper	1
Chlorostilbon mellisugus_Blue-tailed Emerald	1
Chondrohierax uncinatus_Hook-billed Kite	1
Chordeiles acutipennis_Lesser Nighthawk	1
Chordeiles minor_Common Nighthawk	1
Chordeiles nacunda_Nacunda Nighthawk	1
Chordeiles pusillus_Least Nighthawk	1
Chrysolampis mosquitus_Ruby-topaz Hummingbird	1
Chrysomus icterocephalus_Yellow-hooded Blackbird	1
Chrysuronia oenone_Golden-tailed Sapphire	1
Chrysuronia versicolor_Versicolored Emerald	1
Ciccaba huhula_Black-banded Owl	1
Ciccaba virgata_Mottled Owl	1
Cissopis leverianus_Magpie Tanager	1
Claravis pretiosa_Blue Ground Dove	1
Clibanornis rubiginosus_Ruddy Foliage-gleaner	1
Cnemotriccus fuscatus_Fuscous Flycatcher	1
Cnipodectes subbrunneus_Brownish Twistwing	1
Coccycua minuta_Little Cuckoo	1
Coccyzus americanus_Yellow-billed Cuckoo	1
Coccyzus euleri_Pearly-breasted Cuckoo	1
Coccyzus melacoryphus_Dark-billed Cuckoo	1
Cochlearius cochlearius_Boat-billed Heron	1
Coereba flaveola_Bananaquit	1
Colaptes punctigula_Spot-breasted Woodpecker	1
Colaptes rubiginosus_Golden-olive Woodpecker	1
Colinus cristatus_Crested Bobwhite	1
Colonia colonus_Long-tailed Tyrant	1
Columbina minuta_Plain-breasted Ground Dove	1
Columbina passerina_Common Ground Dove	1
Columbina squammata_Scaled Dove	1
Columbina talpacoti_Ruddy Ground Dove	1
Conirostrum bicolor_Bicolored Conebill	1
Conirostrum margaritae_Pearly-breasted Conebill	1
Conirostrum speciosum_Chestnut-vented Conebill	1
Conopias parvus_Yellow-throated Flycatcher	1
Conopias trivirgatus_Three-striped Flycatcher	1
Conopophaga aurita_Chestnut-belted Gnateater	1
Conopophaga melanogaster_Black-bellied Gnateater	1
Conopophaga peruviana_Ash-throated Gnateater	1
Contopus cinereus_Tropical Pewee	1
Contopus cooperi_Olive-sided Flycatcher	1
Contopus sordidulus_Western Wood-Pewee	1
Contopus virens_Eastern Wood-Pewee	1
Coragyps atratus_Black Vulture	1
Corapipo gutturalis_White-throated Manakin	1
Corythopis torquatus_Ringed Antpipit	1
Cranioleuca gutturata_Speckled Spinetail	1
Cranioleuca vulpecula_Parker's Spinetail	1
Cranioleuca vulpina_Rusty-backed Spinetail	1
Crax alector_Black Curassow	1
Crotophaga ani_Smooth-billed Ani	1
Crotophaga major_Greater Ani	1
Crypturellus bartletti_Bartlett's Tinamou	1
Crypturellus cinereus_Cinereous Tinamou	1
Crypturellus duidae_Gray-legged Tinamou	1
Crypturellus parvirostris_Small-billed Tinamou	1
Crypturellus soui_Little Tinamou	1
Crypturellus strigulosus_Brazilian Tinamou	1
Crypturellus undulatus_Undulated Tinamou	1
Crypturellus variegatus_Variegated Tinamou	1
Culicivora caudacuta_Sharp-tailed Tyrant	1
Cyanerpes caeruleus_Purple Honeycreeper	1
Cyanerpes cyaneus_Red-legged Honeycreeper	1
Cyanicterus cyanicterus_Blue-backed Tanager	1
Cyanocorax cayanus_Cayenne Jay	1
Cyanocorax violaceus_Violaceous Jay	1
Cyanoloxia rothschildii_Amazonian Grosbeak	1
Cyclarhis gujanensis_Rufous-browed Peppershrike	1
Cymbilaimus lineatus_Fasciated Antshrike	1
Cyphorhinus arada_Musician Wren	1
Dacnis cayana_Blue Dacnis	1
Dacnis flaviventer_Yellow-bellied Dacnis	1
Dacnis lineata_Black-faced Dacnis	1
Daptrius ater_Black Caracara	1
Deconychura longicauda_Long-tailed Woodcreeper	1
Dendrexetastes rufigula_Cinnamon-throated Woodcreeper	1
Dendrocincla fuliginosa_Plain-brown Woodcreeper	1
Dendrocincla merula_White-chinned Woodcreeper	1
Dendrocolaptes certhia_Amazonian Barred-Woodcreeper	1
Dendrocolaptes picumnus_Black-banded Woodcreeper	1
Dendrocygna autumnalis_Black-bellied Whistling-Duck	1
Dendrocygna viduata_White-faced Whistling-Duck	1
Dendroma erythroptera_Chestnut-winged Foliage-gleaner	1
Dendroma rufa_Buff-fronted Foliage-gleaner	1
Dendroplex picus_Straight-billed Woodcreeper	1
Deroptyus accipitrinus_Red-fan Parrot	1
Dichrozona cincta_Banded Antbird	1
Diopsittaca nobilis_Red-shouldered Macaw	1
Dolichonyx oryzivorus_Bobolink	1
Donacobius atricapilla_Black-capped Donacobius	1
Dromococcyx pavoninus_Pavonine Cuckoo	1
Dromococcyx phasianellus_Pheasant Cuckoo	1
Drymophila devillei_Striated Antbird	1
Dryobates affinis_Red-stained Woodpecker	1
Dryobates cassini_Golden-collared Woodpecker	1
Dryobates passerinus_Little Woodpecker	1
Dryocopus lineatus_Lineated Woodpecker	1
Egretta caerulea_Little Blue Heron	1
Egretta thula_Snowy Egret	1
Elaenia albiceps_White-crested Elaenia	1
Elaenia chiriquensis_Lesser Elaenia	1
Elaenia cristata_Plain-crested Elaenia	1
Elaenia flavogaster_Yellow-bellied Elaenia	1
Elaenia parvirostris_Small-billed Elaenia	1
Elaenia ruficeps_Rufous-crowned Elaenia	1
Elaenia spectabilis_Large Elaenia	1
Elaenia strepera_Slaty Elaenia	1
Elanoides forficatus_Swallow-tailed Kite	1
Elanus leucurus_White-tailed Kite	1
Electron platyrhynchum_Broad-billed Motmot	1
Emberizoides herbicola_Wedge-tailed Grass-Finch	1
Empidonax alnorum_Alder Flycatcher	1
Empidonomus aurantioatrocristatus_Crowned Slaty Flycatcher	1
Empidonomus varius_Variegated Flycatcher	1
Epinecrophylla amazonica_Rio Madeira Stipplethroat	1
Epinecrophylla erythrura_Rufous-tailed Stipplethroat	1
Epinecrophylla gutturalis_Brown-bellied Stipplethroat	1
Epinecrophylla haematonota_Rufous-backed Stipplethroat	1
Epinecrophylla leucophthalma_White-eyed Stipplethroat	1
Epinecrophylla ornata_Ornate Stipplethroat	1
Estrilda astrild_Common Waxbill	1
Eubucco richardsoni_Lemon-throated Barbet	1
Euchrepomis humeralis_Chestnut-shouldered Antwren	1
Euchrepomis spodioptila_Ash-winged Antwren	1
Eucometis penicillata_Gray-headed Tanager	1
Euphonia cayennensis_Golden-sided Euphonia	1
Euphonia chlorotica_Purple-throated Euphonia	1
Euphonia chrysopasta_Golden-bellied Euphonia	1
Euphonia laniirostris_Thick-billed Euphonia	1
Euphonia minuta_White-vented Euphonia	1
Euphonia plumbea_Plumbeous Euphonia	1
Euphonia rufiventris_Rufous-bellied Euphonia	1
Euphonia violacea_Violaceous Euphonia	1
Euphonia xanthogaster_Orange-bellied Euphonia	1
Eupsittula pertinax_Brown-throated Parakeet	1
Eurypyga helias_Sunbittern	1
Falco columbarius_Merlin	1
Falco deiroleucus_Orange-breasted Falcon	1
Falco femoralis_Aplomado Falcon	1
Falco peregrinus_Peregrine Falcon	1
Falco rufigularis_Bat Falcon	1
Falco sparverius_American Kestrel	1
Florisuga mellivora_White-necked Jacobin	1
Fluvicola albiventer_Black-backed Water-Tyrant	1
Fluvicola pica_Pied Water-Tyrant	1
Formicarius analis_Black-faced Antthrush	1
Formicarius colma_Rufous-capped Antthrush	1
Formicivora grisea_White-fringed Antwren	1
Formicivora rufa_Rusty-backed Antwren	1
Forpus modestus_Dusky-billed Parrotlet	1
Forpus passerinus_Green-rumped Parrotlet	1
Frederickena fulva_Fulvous Antshrike	1
Frederickena unduliger_Undulated Antshrike	1
Frederickena viridis_Black-throated Antshrike	1
Fulica americana_American Coot	1
Furnarius figulus_Wing-banded Hornero	1
Furnarius leucopus_Pale-legged Hornero	1
Furnarius minor_Lesser Hornero	1
Galbalcyrhynchus leucotis_White-eared Jacamar	1
Galbula albirostris_Yellow-billed Jacamar	1
Galbula cyanescens_Bluish-fronted Jacamar	1
Galbula cyanicollis_Blue-cheeked Jacamar	1
Galbula dea_Paradise Jacamar	1
Galbula galbula_Green-tailed Jacamar	1
Galbula leucogastra_Bronzy Jacamar	1
Galbula ruficauda_Rufous-tailed Jacamar	1
Galbula tombacea_White-chinned Jacamar	1
Gallinago paraguaiae_Paraguayan Snipe	1
Gallinula galeata_Common Gallinule	1
Gampsonyx swainsonii_Pearl Kite	1
Geothlypis aequinoctialis_Masked Yellowthroat	1
Geothlypis philadelphia_Mourning Warbler	1
Geotrygon montana_Ruddy Quail-Dove	1
Geranoaetus albicaudatus_White-tailed Hawk	1
Geranospiza caerulescens_Crane Hawk	1
Glaucidium brasilianum_Ferruginous Pygmy-Owl	1
Glaucidium hardyi_Amazonian Pygmy-Owl	1
Glaucis hirsutus_Rufous-breasted Hermit	1
Glyphorynchus spirurus_Wedge-billed Woodcreeper	1
Grallaria varia_Variegated Antpitta	1
Granatellus pelzelni_Rose-breasted Chat	1
Graydidascalus brachyurus_Short-tailed Parrot	1
Gymnomystax mexicanus_Oriole Blackbird	1
Gymnopithys leucaspis_White-cheeked Antbird	1
Gymnopithys rufigula_Rufous-throated Antbird	1
Habia rubica_Red-crowned Ant-Tanager	1
Hafferia fortis_Sooty Antbird	1
Harpagus bidentatus_Double-toothed Kite	1
Harpagus diodon_Rufous-thighed Kite	1
Harpia harpyja_Harpy Eagle	1
Helicolestes hamatus_Slender-billed Kite	1
Heliomaster longirostris_Long-billed Starthroat	1
Heliornis fulica_Sungrebe	1
Heliothryx auritus_Black-eared Fairy	1
Hemithraupis flavicollis_Yellow-backed Tanager	1
Hemithraupis guira_Guira Tanager	1
Hemitriccus griseipectus_White-bellied Tody-Tyrant	1
Hemitriccus inornatus_Pelzeln's Tody-Tyrant	1
Hemitriccus iohannis_Johannes's Tody-Tyrant	1
Hemitriccus minimus_Zimmer's Tody-Tyrant	1
Hemitriccus minor_Snethlage's Tody-Tyrant	1
Hemitriccus striaticollis_Stripe-necked Tody-Tyrant	1
Hemitriccus zosterops_White-eyed Tody-Tyrant	1
Henicorhina leucosticta_White-breasted Wood-Wren	1
Herpetotheres cachinnans_Laughing Falcon	1
Herpsilochmus dorsimaculatus_Spot-backed Antwren	1
Herpsilochmus dugandi_Dugand's Antwren	1
Herpsilochmus frater_Rusty-winged Antwren	1
Herpsilochmus stictocephalus_Todd's Antwren	1
Heterocercus flavivertex_Yellow-crowned Manakin	1
Heterocercus linteatus_Flame-crowned Manakin	1
Himantopus mexicanus_Black-necked Stilt	1
Hirundinea ferruginea_Cliff Flycatcher	1
Hirundo rustica_Barn Swallow	1
Hydropsalis climacocerca_Ladder-tailed Nightjar	1
Hydropsalis maculicaudus_Spot-tailed Nightjar	1
Hydropsalis torquata_Scissor-tailed Nightjar	1
Hylexetastes perrotii_Red-billed Woodcreeper	1
Hylexetastes stresemanni_Bar-bellied Woodcreeper	1
Hylexetastes uniformis_Uniform Woodcreeper	1
Hylocharis sapphirina_Rufous-throated Sapphire	1
Hylopezus macularius_Spotted Antpitta	1
Hylopezus whittakeri_Alta Floresta Antpitta	1
Hylophilus brunneiceps_Brown-headed Greenlet	1
Hylophilus flavipes_Scrub Greenlet	1
Hylophilus pectoralis_Ashy-headed Greenlet	1
Hylophilus semicinereus_Gray-chested Greenlet	1
Hylophilus thoracicus_Lemon-chested Greenlet	1
Hylophylax naevius_Spot-backed Antbird	1
Hylophylax punctulatus_Dot-backed Antbird	1
Hypocnemis cantator_Guianan Warbling-Antbird	1
Hypocnemis flavescens_Imeri Warbling-Antbird	1
Hypocnemis hypoxantha_Yellow-browed Antbird	1
Hypocnemis peruviana_Peruvian Warbling-Antbird	1
Hypocnemis striata_Spix's Warbling-Antbird	1
Hypocnemis subflava_Yellow-breasted Warbling-Antbird	1
Hypocnemoides maculicauda_Band-tailed Antbird	1
Hypocnemoides melanopogon_Black-chinned Antbird	1
Ibycter americanus_Red-throated Caracara	1
Icterus cayanensis_Epaulet Oriole	1
Icterus croconotus_Orange-backed Troupial	1
Ictinia mississippiensis_Mississippi Kite	1
Ictinia plumbea_Plumbeous Kite	1
Inezia subflava_Amazonian Tyrannulet	1
Iodopleura isabellae_White-browed Purpletuft	1
Isleria guttata_Rufous-bellied Antwren	1
Isleria hauxwelli_Plain-throated Antwren	1
Ixobrychus exilis_Least Bittern	1
Ixothraupis punctata_Spotted Tanager	1
Ixothraupis varia_Dotted Tanager	1
Jabiru mycteria_Jabiru	1
Jacamerops aureus_Great Jacamar	1
Jacana jacana_Wattled Jacana	1
Knipolegus orenocensis_Riverside Tyrant	1
Lampropsar tanagrinus_Velvet-fronted Grackle	1
Lamprospiza melanoleuca_Red-billed Pied Tanager	1
Lanio fulvus_Fulvous Shrike-Tanager	1
Lanio versicolor_White-winged Shrike-Tanager	1
Laniocera hypopyrra_Cinereous Mourner	1
Laterallus exilis_Gray-breasted Crake	1
Laterallus melanophaius_Rufous-sided Crake	1
Lathrotriccus euleri_Euler's Flycatcher	1
Legatus leucophaius_Piratic Flycatcher	1
Leiothlypis peregrina_Tennessee Warbler	1
Leistes militaris_Red-breasted Meadowlark	1
Lepidocolaptes albolineatus_Guianan Woodcreeper	1
Lepidocolaptes duidae_Duida Woodcreeper	1
Lepidocolaptes fatimalimae_Inambari Woodcreeper	1
Lepidocolaptes fuscicapillus_Dusky-capped Woodcreeper	1
Lepidothrix coronata_Blue-crowned Manakin	1
Lepidothrix nattereri_Snow-capped Manakin	1
Lepidothrix serena_White-fronted Manakin	1
Leptodon cayanensis_Gray-headed Kite	1
Leptopogon amaurocephalus_Sepia-capped Flycatcher	1
Leptotila rufaxilla_Gray-fronted Dove	1
Leptotila verreauxi_White-tipped Dove	1
Leucopternis kuhli_White-browed Hawk	1
Leucopternis melanops_Black-faced Hawk	1
Limosa haemastica_Hudsonian Godwit	1
Liosceles thoracicus_Rusty-belted Tapaculo	1
Lipaugus vociferans_Screaming Piha	1
Lophostrix cristata_Crested Owl	1
Lophotriccus galeatus_Helmeted Pygmy-Tyrant	1
Lophotriccus vitiosus_Double-banded Pygmy-Tyrant	1
Loriotus cristatus_Flame-crested Tanager	1
Loriotus luctuosus_White-shouldered Tanager	1
Lurocalis semitorquatus_Short-tailed Nighthawk	1
Machaeropterus pyrocephalus_Fiery-capped Manakin	1
Machaeropterus striolatus_Striolated Manakin	1
Machetornis rixosa_Cattle Tyrant	1
Malacoptila fusca_White-chested Puffbird	1
Malacoptila rufa_Rufous-necked Puffbird	1
Malacoptila semicincta_Semicollared Puffbird	1
Manacus manacus_White-bearded Manakin	1
Mazaria propinqua_White-bellied Spinetail	1
Megaceryle torquata_Ringed Kingfisher	1
Megarynchus pitangua_Boat-billed Flycatcher	1
Megascops choliba_Tropical Screech-Owl	1
Megascops watsonii_Tawny-bellied Screech-Owl	1
Megastictus margaritatus_Pearly Antshrike	1
Melanerpes cruentatus_Yellow-tufted Woodpecker	1
Mesembrinibis cayennensis_Green Ibis	1
Metopothrix aurantiaca_Orange-fronted Plushcrown	1
Micrastur buckleyi_Buckley's Forest-Falcon	1
Micrastur gilvicollis_Lined Forest-Falcon	1
Micrastur mintoni_Cryptic Forest-Falcon	1
Micrastur mirandollei_Slaty-backed Forest-Falcon	1
Micrastur ruficollis_Barred Forest-Falcon	1
Micrastur semitorquatus_Collared Forest-Falcon	1
Microbates collaris_Collared Gnatwren	1
Microcerculus bambla_Wing-banded Wren	1
Microcerculus marginatus_Scaly-breasted Wren	1
Micromonacha lanceolata_Lanceolated Monklet	1
Micropygia schomburgkii_Ocellated Crake	1
Microrhopias quixensis_Dot-winged Antwren	1
Microxenops milleri_Rufous-tailed Xenops	1
Milvago chimachima_Yellow-headed Caracara	1
Mimus gilvus_Tropical Mockingbird	1
Mionectes macconnelli_McConnell's Flycatcher	1
Mionectes oleagineus_Ochre-bellied Flycatcher	1
Mitu tomentosum_Crestless Curassow	1
Mitu tuberosum_Razor-billed Curassow	1
Mniotilta varia_Black-and-white Warbler	1
Molothrus bonariensis_Shiny Cowbird	1
Molothrus oryzivorus_Giant Cowbird	1
Momotus momota_Amazonian Motmot	1
Monasa atra_Black Nunbird	1
Monasa flavirostris_Yellow-billed Nunbird	1
Monasa morphoeus_White-fronted Nunbird	1
Monasa nigrifrons_Black-fronted Nunbird	1
Morphnus guianensis_Crested Eagle	1
Mustelirallus albicollis_Ash-throated Crake	1
Mycteria americana_Wood Stork	1
Myiarchus crinitus_Great Crested Flycatcher	1
Myiarchus ferox_Short-crested Flycatcher	1
Myiarchus swainsoni_Swainson's Flycatcher	1
Myiarchus tuberculifer_Dusky-capped Flycatcher	1
Myiarchus tyrannulus_Brown-crested Flycatcher	1
Myiobius atricaudus_Black-tailed Flycatcher	1
Myiobius barbatus_Whiskered Flycatcher	1
Myiodynastes luteiventris_Sulphur-bellied Flycatcher	1
Myiodynastes maculatus_Streaked Flycatcher	1
Myiopagis caniceps_Gray Elaenia	1
Myiopagis flavivertex_Yellow-crowned Elaenia	1
Myiopagis gaimardii_Forest Elaenia	1
Myiopagis viridicata_Greenish Elaenia	1
Myiophobus fasciatus_Bran-colored Flycatcher	1
Myiornis ecaudatus_Short-tailed Pygmy-Tyrant	1
Myiothlypis fulvicauda_Buff-rumped Warbler	1
Myiothlypis rivularis_Riverbank Warbler	1
Myiozetetes cayanensis_Rusty-margined Flycatcher	1
Myiozetetes granadensis_Gray-capped Flycatcher	1
Myiozetetes luteiventris_Dusky-chested Flycatcher	1
Myiozetetes similis_Social Flycatcher	1
Myrmelastes humaythae_Humaita Antbird	1
Myrmelastes hyperythrus_Plumbeous Antbird	1
Myrmelastes leucostigma_Spot-winged Antbird	1
Myrmelastes rufifacies_Rufous-faced Antbird	1
Myrmelastes schistaceus_Slate-colored Antbird	1
Myrmoborus leucophrys_White-browed Antbird	1
Myrmoborus lophotes_White-lined Antbird	1
Myrmoborus lugubris_Ash-breasted Antbird	1
Myrmoborus myotherinus_Black-faced Antbird	1
Myrmochanes hemileucus_Black-and-white Antbird	1
Myrmoderus ferrugineus_Ferruginous-backed Antbird	1
Myrmophylax atrothorax_Black-throated Antbird	1
Myrmornis torquata_Wing-banded Antbird	1
Myrmothera berlepschi_Amazonian Antpitta	1
Myrmothera campanisona_Thrush-like Antpitta	1
Myrmothera subcanescens_Tapajos Antpitta	1
Myrmotherula ambigua_Yellow-throated Antwren	1
Myrmotherula assimilis_Leaden Antwren	1
Myrmotherula axillaris_White-flanked Antwren	1
Myrmotherula brachyura_Pygmy Antwren	1
Myrmotherula cherriei_Cherrie's Antwren	1
Myrmotherula ignota_Moustached Antwren	1
Myrmotherula iheringi_Ihering's Antwren	1
Myrmotherula klagesi_Klages's Antwren	1
Myrmotherula longipennis_Long-winged Antwren	1
Myrmotherula menetriesii_Gray Antwren	1
Myrmotherula multostriata_Amazonian Streaked-Antwren	1
Myrmotherula sclateri_Sclater's Antwren	1
Myrmotherula surinamensis_Guianan Streaked-Antwren	1
Nannopterum brasilianum_Neotropic Cormorant	1
Nasica longirostris_Long-billed Woodcreeper	1
Nemosia pileata_Hooded Tanager	1
Neoctantes niger_Black Bushbird	1
Neomorphus geoffroyi_Rufous-vented Ground-Cuckoo	1
Neopelma chrysocephalum_Saffron-crested Tyrant-Manakin	1
Neopelma sulphureiventer_Sulphur-bellied Tyrant-Manakin	1
Neopipo cinnamomea_Cinnamon Manakin-Tyrant	1
Nonnula rubecula_Rusty-breasted Nunlet	1
Nonnula ruficapilla_Rufous-capped Nunlet	1
Notharchus hyperrhynchus_White-necked Puffbird	1
Notharchus macrorhynchos_Guianan Puffbird	1
Notharchus ordii_Brown-banded Puffbird	1
Notharchus tectus_Pied Puffbird	1
Nothocrax urumutum_Nocturnal Curassow	1
Nyctibius aethereus_Long-tailed Potoo	1
Nyctibius bracteatus_Rufous Potoo	1
Nyctibius grandis_Great Potoo	1
Nyctibius griseus_Common Potoo	1
Nyctibius leucopterus_White-winged Potoo	1
Nycticorax nycticorax_Black-crowned Night-Heron	1
Nyctidromus albicollis_Common Pauraque	1
Nyctiphrynus ocellatus_Ocellated Poorwill	1
Nyctipolus nigrescens_Blackish Nightjar	1
Nyctiprogne leucopyga_Band-tailed Nighthawk	1
Nystalus chacuru_White-eared Puffbird	1
Nystalus obamai_Western Striolated-Puffbird	1
Ochthornis littoralis_Drab Water Tyrant	1
Odontophorus gujanensis_Marbled Wood-Quail	1
Odontophorus stellatus_Starred Wood-Quail	1
Odontorchilus cinereus_Tooth-billed Wren	1
Oneillornis salvini_White-throated Antbird	1
Onychorhynchus coronatus_Royal Flycatcher	1
Opisthocomus hoazin_Hoatzin	1
Oressochen jubatus_Orinoco Goose	1
Ornithion inerme_White-lored Tyrannulet	1
Ortalis guttata_Speckled Chachalaca	1
Ortalis motmot_Variable Chachalaca	1
Orthopsittaca manilatus_Red-bellied Macaw	1
Pachyramphus castaneus_Chestnut-crowned Becard	1
Pachyramphus marginatus_Black-capped Becard	1
Pachyramphus minor_Pink-throated Becard	1
Pachyramphus polychopterus_White-winged Becard	1
Pachyramphus rufus_Cinereous Becard	1
Pachyramphus surinamus_Glossy-backed Becard	1
Pachysylvia hypoxantha_Dusky-capped Greenlet	1
Pachysylvia muscicapina_Buff-cheeked Greenlet	1
Pandion haliaetus_Osprey	1
Parabuteo unicinctus_Harris's Hawk	1
Parkerthraustes humeralis_Yellow-shouldered Grosbeak	1
Parkesia noveboracensis_Northern Waterthrush	1
Paroaria gularis_Red-capped Cardinal	1
Passer domesticus_House Sparrow	1
Patagioenas cayennensis_Pale-vented Pigeon	1
