species	cell_hits
Melanitta americana_Black Scoter	479
Calidris tenuirostris_Great Knot	477
Curruca curruca_Lesser Whitethroat	477
Lanius borealis_Northern Shrike	477
Mergellus albellus_Smew	476
Acrocephalus scirpaceus_Eurasian Reed Warbler	474
Fregata ariel_Lesser Frigatebird	474
Falco sparverius_American Kestrel	472
Circus macrourus_Pallid Harrier	471
Streptopelia senegalensis_Laughing Dove	471
Petrochelidon pyrrhonota_Cliff Swallow	469
Larus marinus_Great Black-backed Gull	468
Gavia arctica_Arctic Loon	467
Grus grus_Common Crane	467
Sitta europaea_Eurasian Nuthatch	463
Periparus ater_Coal Tit	462
Platalea leucorodia_Eurasian Spoonbill	462
Chloris chloris_European Greenfinch	461
Apus melba_Alpine Swift	460
Setophaga petechia_Yellow Warbler	459
Sylvia atricapilla_Eurasian Blackcap	458
Limnodromus scolopaceus_Long-billed Dowitcher	456
Acrocephalus arundinaceus_Great Reed Warbler	455
Carpodacus erythrinus_Common Rosefinch	455
Phoenicurus phoenicurus_Common Redstart	455
Emberiza schoeniclus_Reed Bunting	454
Podilymbus podiceps_Pied-billed Grebe	454
Falco vespertinus_Red-footed Falcon	453
Crex crex_Corn Crake	452
Egretta sacra_Pacific Reef-Heron	449
Coccothraustes coccothraustes_Hawfinch	448
Phaethon lepturus_White-tailed Tropicbird	448
Lanius collurio_Red-backed Shrike	447
Ardeola ralloides_Squacco Heron	445
Falco naumanni_Lesser Kestrel	445
Turdus pilaris_Fieldfare	445
Anthus pratensis_Meadow Pipit	443
Porzana porzana_Spotted Crake	442
Saxicola maurus_Siberian Stonechat	441
Antigone canadensis_Sandhill Crane	440
Calidris fuscicollis_White-rumped Sandpiper	440
Elanus caeruleus_Black-winged Kite	439
Gallinago stenura_Pin-tailed Snipe	439
Cuculus optatus_Oriental Cuckoo	437
Charadrius morinellus_Eurasian Dotterel	436
Dryobates minor_Lesser Spotted Woodpecker	435
Garrulus glandarius_Eurasian Jay	435
Pyrrhula pyrrhula_Eurasian Bullfinch	435
