species	cell_hits
Metopidius indicus_Bronze-winged Jacana	77
Phylloscopus inornatus_Yellow-browed Warbler	77
Threskiornis melanocephalus_Black-headed Ibis	77
Cinnyris asiaticus_Purple Sunbird	76
Dicrurus paradiseus_Greater Racket-tailed Drongo	76
Lophotriorchis kienerii_Rufous-bellied Eagle	76
Microcarbo niger_Little Cormorant	76
Muscicapa griseisticta_Gray-streaked Flycatcher	76
Parus cinereus_Cinereous Tit	76
Accipiter nisus_Eurasian Sparrowhawk	75
Chroicocephalus brunnicephalus_Brown-headed Gull	75
Ficedula westermanni_Little Pied Flycatcher	75
Dicrurus macrocercus_Black Drongo	74
Hirundo tahitica_Pacific Swallow	74
Oriolus xanthornus_Black-hooded Oriole	74
Phyllergates cucullatus_Mountain Tailorbird	74
Rallina eurizonoides_Slaty-legged Crake	74
Streptopelia orientalis_Oriental Turtle-Dove	74
Surniculus lugubris_Square-tailed Drongo-Cuckoo	74
Circus melanoleucos_Pied Harrier	73
Jynx torquilla_Eurasian Wryneck	73
Stercorarius longicaudus_Long-tailed Jaeger	73
Anastomus oscitans_Asian Openbill	72
Ploceus manyar_Streaked Weaver	72
Zosterops palpebrosus_Indian White-eye	72
Cuculus canorus_Common Cuckoo	71
Dicrurus hottentottus_Hair-crested Drongo	71
Larus fuscus_Lesser Black-backed Gull	71
Merops orientalis_Green Bee-eater	71
Vanellus indicus_Red-wattled Lapwing	71
Aethopyga siparaja_Crimson Sunbird	70
Dicrurus aeneus_Bronzed Drongo	70
Helopsaltes certhiola_Pallas's Grasshopper Warbler	70
Hemipus picatus_Bar-winged Flycatcher-shrike	70
Otus sunia_Oriental Scops-Owl	70
Picumnus innominatus_Speckled Piculet	70
Prinia flaviventris_Yellow-bellied Prinia	70
Vanellus cinereus_Gray-headed Lapwing	70
Hieraaetus pennatus_Booted Eagle	69
Limnodromus semipalmatus_Asian Dowitcher	69
Pericrocotus cinnamomeus_Small Minivet	69
Picus canus_Gray-headed Woodpecker	69
Picus chlorolophus_Lesser Yellownape	69
Dicaeum ignipectus_Fire-breasted Flowerpecker	68
Ducula bicolor_Pied Imperial-Pigeon	68
Halcyon pileata_Black-capped Kingfisher	68
Hierococcyx sparverioides_Large Hawk-Cuckoo	68
Merops leschenaulti_Chestnut-headed Bee-eater	68
Motacilla citreola_Citrine Wagtail	68
Recurvirostra avosetta_Pied Avocet	68
Sitta frontalis_Velvet-fronted Nuthatch	68
Yungipicus canicapillus_Gray-capped Pygmy Woodpecker	68
Ardenna pacifica_Wedge-tailed Shearwater	67
Cacomantis variolosus_Brush Cuckoo	67
Ficedula hyperythra_Snowy-browed Flycatcher	67
Fregata minor_Great Frigatebird	67
Haliaeetus ichthyaetus_Gray-headed Fish-Eagle	67
Larvivora cyane_Siberian Blue Robin	67
Pycnonotus jocosus_Red-whiskered Bulbul	67
Acrocephalus bistrigiceps_Black-browed Reed Warbler	66
Copsychus malabaricus_White-rumped Shama	66
Mycteria leucocephala_Painted Stork	66
Phaethon lepturus_White-tailed Tropicbird	66
Pycnonotus aurigaster_Sooty-headed Bulbul	66
Rhipidura albicollis_White-throated Fantail	66
Artamus leucorynchus_White-breasted Woodswallow	65
Cyanoptila cyanomelana_Blue-and-white Flycatcher	65
Lanius tigrinus_Tiger Shrike	65
Podiceps cristatus_Great Crested Grebe	65
Prinia hodgsonii_Gray-breasted Prinia	65
Psittacula eupatria_Alexandrine Parakeet	65
Cecropis striolata_Striated Swallow	64
Chrysococcyx xanthorhynchus_Violet Cuckoo	64
Clanga clanga_Greater Spotted Eagle	64
Phylloscopus coronatus_Eastern Crowned Warbler	64
Phylloscopus fuscatus_Dusky Warbler	64
Strix leptogrammica_Brown Wood-Owl	64
Sula sula_Red-footed Booby	64
Asio flammeus_Short-eared Owl	63
Caprimulgus jotaka_Gray Nightjar	63
Myophonus caeruleus_Blue Whistling-Thrush	63
Ninox japonica_Northern Boobook	63
Buteo japonicus_Eastern Buzzard	62
Chrysocolaptes guttacristatus_Greater Flameback	62
Falco subbuteo_Eurasian Hobby	62
Phylloscopus trochiloides_Greenish Warbler	62
Pnoepyga pusilla_Pygmy Cupwing	62
Saxicola stejnegeri_Amur Stonechat	62
Acrocephalus dumetorum_Blyth's Reed Warbler	61
Aviceda jerdoni_Jerdon's Baza	61
Cacomantis sonneratii_Banded Bay Cuckoo	61
Erpornis zantholeuca_White-bellied Erpornis	61
Luscinia svecica_Bluethroat	61
Zosterops japonicus_Warbling White-eye	61
Anas platyrhynchos_Mallard	60
Anas poecilorhyncha_Indian Spot-billed Duck	60
Artamus fuscus_Ashy Woodswallow	60
Circaetus gallicus_Short-toed Snake-Eagle	60
Dryocopus javensis_White-bellied Woodpecker	60
Geopelia striata_Zebra Dove	60
Lyncornis macrotis_Great Eared-Nightjar	60
Muscicapa ferruginea_Ferruginous Flycatcher	60
Abroscopus superciliaris_Yellow-bellied Warbler	59
Alcedo meninting_Blue-eared Kingfisher	59
Ardea sumatrana_Great-billed Heron	59
Coracina macei_Large Cuckooshrike	59
Dendrocygna arcuata_Wandering Whistling-Duck	59
Enicurus leschenaulti_White-crowned Forktail	59
Geokichla sibirica_Siberian Thrush	59
Gracula religiosa_Common Hill Myna	59
Macropygia unchall_Barred Cuckoo-Dove	59
Pericrocotus solaris_Gray-chinned Minivet	59
Tadorna ferruginea_Ruddy Shelduck	59
Ardeola bacchus_Chinese Pond-Heron	58
Ketupa zeylonensis_Brown Fish-Owl	58
Otus spilocephalus_Mountain Scops-Owl	58
Pycnonotus cafer_Red-vented Bulbul	58
Anthreptes malacensis_Brown-throated Sunbird	57
Ardeola speciosa_Javan Pond-Heron	57
Brachypteryx leucophris_Lesser Shortwing	57
Ceyx erithaca_Black-backed Dwarf-Kingfisher	57
Chrysomma sinense_Yellow-eyed Babbler	57
Egretta eulophotes_Chinese Egret	57
Gerygone sulphurea_Golden-bellied Gerygone	57
Gorsachius melanolophus_Malayan Night-Heron	57
Megalurus palustris_Striated Grassbird	57
Mixornis gularis_Pin-striped Tit-Babbler	57
Phylloscopus examinandus_Kamchatka Leaf Warbler	57
Scolopax rusticola_Eurasian Woodcock	57
Streptopelia decaocto_Eurasian Collared-Dove	57
Zosterops simplex_Swinhoe's White-eye	57
Aplonis panayensis_Asian Glossy Starling	56
Clamator jacobinus_Pied Cuckoo	56
Emberiza fucata_Chestnut-eared Bunting	56
Ficedula albicilla_Taiga Flycatcher	56
Pteruthius aeralatus_Blyth's Shrike-Babbler	56
Pycnonotus goiavier_Yellow-vented Bulbul	56
Sturnus vulgaris_European Starling	56
Ardeola grayii_Indian Pond-Heron	55
Chloropsis aurifrons_Golden-fronted Leafbird	55
Circus aeruginosus_Eurasian Marsh-Harrier	55
Dicaeum minullum_Plain Flowerpecker	55
Garrulus glandarius_Eurasian Jay	55
