species	cell_hits
Rupornis magnirostris_Roadside Hawk	39
Schistochlamys melanopis_Black-faced Tanager	39
Sittasomus griseicapillus_Olivaceous Woodcreeper	39
Spizaetus tyrannus_Black Hawk-Eagle	39
Sporophila nigricollis_Yellow-bellied Seedeater	39
Tachybaptus dominicus_Least Grebe	39
Tangara gyrola_Bay-headed Tanager	39
Taraba major_Great Antshrike	39
Thamnophilus doliatus_Barred Antshrike	39
Thraupis episcopus_Blue-gray Tanager	39
Thraupis palmarum_Palm Tanager	39
Tigrisoma lineatum_Rufescent Tiger-Heron	39
Tinamus major_Great Tinamou	39
Tityra semifasciata_Masked Tityra	39
Todirostrum cinereum_Common Tody-Flycatcher	39
Tyrannulus elatus_Yellow-crowned Tyrannulet	39
Tyrannus savana_Fork-tailed Flycatcher	39
Tyrannus tyrannus_Eastern Kingbird	39
Xenops minutus_Plain Xenops	39
Accipiter bicolor_Bicolored Hawk	38
Accipiter superciliosus_Tiny Hawk	38
Amazona ochrocephala_Yellow-crowned Parrot	38
Ara severus_Chestnut-fronted Macaw	38
Busarellus nigricollis_Black-collared Hawk	38
Buteo platypterus_Broad-winged Hawk	38
Buteogallus urubitinga_Great Black Hawk	38
Cacicus cela_Yellow-rumped Cacique	38
Cairina moschata_Muscovy Duck	38
Chaetura brachyura_Short-tailed Swift	38
Chaetura cinereiventris_Gray-rumped Swift	38
Chloroceryle aenea_American Pygmy Kingfisher	38
Cnemotriccus fuscatus_Fuscous Flycatcher	38
Cyanerpes caeruleus_Purple Honeycreeper	38
Dacnis lineata_Black-faced Dacnis	38
Dendrocincla fuliginosa_Plain-brown Woodcreeper	38
Dendrocygna autumnalis_Black-bellied Whistling-Duck	38
Donacobius atricapilla_Black-capped Donacobius	38
Dysithamnus mentalis_Plain Antvireo	38
Elanus leucurus_White-tailed Kite	38
Euphonia chlorotica_Purple-throated Euphonia	38
Florisuga mellivora_White-necked Jacobin	38
Geranospiza caerulescens_Crane Hawk	38
Glaucidium brasilianum_Ferruginous Pygmy-Owl	38
Glyphorynchus spirurus_Wedge-billed Woodcreeper	38
Heliornis fulica_Sungrebe	38
Hemithraupis flavicollis_Yellow-backed Tanager	38
Laterallus exilis_Gray-breasted Crake	38
Leptodon cayanensis_Gray-headed Kite	38
Leptopogon amaurocephalus_Sepia-capped Flycatcher	38
Loriotus luctuosus_White-shouldered Tanager	38
Manacus manacus_White-bearded Manakin	38
Megarynchus pitangua_Boat-billed Flycatcher	38
Microrhopias quixensis_Dot-winged Antwren	38
Myiarchus tyrannulus_Brown-crested Flycatcher	38
Myiozetetes similis_Social Flycatcher	38
Nyctibius grandis_Great Potoo	38
Odontophorus gujanensis_Marbled Wood-Quail	38
Patagioenas speciosa_Scaled Pigeon	38
Patagioenas subvinacea_Ruddy Pigeon	38
Phaetusa simplex_Large-billed Tern	38
Pseudastur albicollis_White Hawk	38
Querula purpurata_Purple-throated Fruitcrow	38
Rhynchocyclus olivaceus_Olivaceous Flatbill	38
Rostrhamus sociabilis_Snail Kite	38
Sclerurus obscurior_South American Leaftosser	38
Spizaetus ornatus_Ornate Hawk-Eagle	38
Tachyphonus rufus_White-lined Tanager	38
Terenotriccus erythrurus_Ruddy-tailed Flycatcher	38
Tolmomyias assimilis_Yellow-margined Flycatcher	38
Tolmomyias flaviventris_Yellow-breasted Flycatcher	38
Xiphocolaptes promeropirhynchus_Strong-billed Woodcreeper	38
Ara ararauna_Blue-and-yellow Macaw	37
Ara chloropterus_Red-and-green Macaw	37
Ara macao_Scarlet Macaw	37
Asio clamator_Striped Owl	37
Bartramia longicauda_Upland Sandpiper	37
Calidris fuscicollis_White-rumped Sandpiper	37
Cantorchilus leucotis_Buff-breasted Wren	37
Capsiempis flaveola_Yellow Tyrannulet	37
Chelidoptera tenebrosa_Swallow-winged Puffbird	37
Chlorestes cyanus_White-chinned Sapphire	37
Chloroceryle inda_Green-and-rufous Kingfisher	37
Cissopis leverianus_Magpie Tanager	37
Cochlearius cochlearius_Boat-billed Heron	37
Colaptes punctigula_Spot-breasted Woodpecker	37
Conirostrum speciosum_Chestnut-vented Conebill	37
Dromococcyx pavoninus_Pavonine Cuckoo	37
Dryobates passerinus_Little Woodpecker	37
Elaenia parvirostris_Small-billed Elaenia	37
Empidonomus varius_Variegated Flycatcher	37
Euphonia minuta_White-vented Euphonia	37
Eurypyga helias_Sunbittern	37
Formicarius analis_Black-faced Antthrush	37
Icterus cayanensis_Epaulet Oriole	37
Lathrotriccus euleri_Euler's Flycatcher	37
Leistes militaris_Red-breasted Meadowlark	37
Leptotila rufaxilla_Gray-fronted Dove	37
Lurocalis semitorquatus_Short-tailed Nighthawk	37
Machetornis rixosa_Cattle Tyrant	37
Micrastur ruficollis_Barred Forest-Falcon	37
Myiarchus ferox_Short-crested Flycatcher	37
Myiopagis caniceps_Gray Elaenia	37
Myiopagis viridicata_Greenish Elaenia	37
Nemosia pileata_Hooded Tanager	37
Notharchus tectus_Pied Puffbird	37
Opisthocomus hoazin_Hoatzin	37
Piculus chrysochloros_Golden-green Woodpecker	37
Ramphocaenus melanurus_Long-billed Gnatwren	37
Ramphocelus carbo_Silver-beaked Tanager	37
Saltator grossus_Slate-colored Grosbeak	37
Spizaetus melanoleucus_Black-and-white Hawk-Eagle	37
Sporophila castaneiventris_Chestnut-bellied Seedeater	37
Sternula superciliaris_Yellow-billed Tern	37
Synallaxis albescens_Pale-breasted Spinetail	37
Tachycineta albiventer_White-winged Swallow	37
Trogon collaris_Collared Trogon	37
Trogon melanurus_Black-tailed Trogon	37
Trogon rufus_Black-throated Trogon	37
Trogon viridis_Green-backed Trogon	37
Turdus albicollis_White-necked Thrush	37
Turdus leucomelas_Pale-breasted Thrush	37
